sentence_id,bertscore_my,bertscore_ref,rougeL_my,rougeL_ref,bleu_my,bleu_ref,emotion_my,emotion_ref,novelty_my,novelty_ref,score_my,score_ref,winner
11,84.16761755943298,75.34250617027283,51.76470588235295,33.783783783783775,24.716960413417972,9.107220972172811,0.8557984120509312,0.4625532543509101,31.03448275862069,59.09090909090909,62.04781113502851,49.02929597572191,1
11,81.04500770568848,75.34250617027283,36.14457831325302,33.783783783783775,15.512341416856737,9.107220972172811,0.899858566781121,0.4625532543509101,48.0,59.09090909090909,58.02662698954954,49.02929597572191,1
11,79.2520821094513,75.34250617027283,40.78947368421052,33.783783783783775,9.201649045320186,9.107220972172811,0.3374009690739501,0.4625532543509101,36.84210526315789,59.09090909090909,48.061069578583655,49.02929597572191,0
11,79.65248227119446,75.34250617027283,39.21568627450981,33.783783783783775,10.087172717556872,9.107220972172811,0.9339770019177808,0.4625532543509101,33.33333333333333,59.09090909090909,56.538354633279084,49.02929597572191,1
12,81.50553703308105,77.15623378753662,47.32824427480916,37.03703703703704,12.163002110288776,12.713423202790352,0.9999999716732939,0.9999987529203075,15.789473684210526,43.47826086956522,58.762396290344434,57.51876194607677,1
12,81.19148015975952,77.15623378753662,49.23076923076923,37.03703703703704,13.506345804854384,12.713423202790352,0.9999996493029133,0.9999987529203075,16.666666666666664,43.47826086956522,59.41732364054666,57.51876194607677,1
12,79.18758988380432,77.15623378753662,41.48148148148148,37.03703703703704,4.477769945392826,12.713423202790352,0.9999986844491063,0.9999987529203075,36.84210526315789,43.47826086956522,57.44188311456319,57.51876194607677,0
12,76.6114890575409,77.15623378753662,31.57894736842105,37.03703703703704,10.132727372435816,12.713423202790352,0.9999925221694093,0.9999987529203075,35.294117647058826,43.47826086956522,54.75796671535697,57.51876194607677,0
13,77.96301245689392,72.10386991500854,39.52095808383233,21.917808219178088,9.204283992236174,0.0,0.806131800755187,0.08664713390445411,36.84210526315789,50.0,54.32412401734998,37.015513533614325,1
13,78.82357239723206,72.10386991500854,44.186046511627914,21.917808219178088,13.499221138786332,0.0,0.9942005289101871,0.08664713390445411,33.33333333333333,50.0,58.90598640474229,37.015513533614325,1
13,77.66752243041992,72.10386991500854,33.89830508474576,21.917808219178088,5.689859630948954,0.0,0.8598898353454241,0.08664713390445411,38.88888888888889,50.0,53.298924485545996,37.015513533614325,1
13,78.8175880908966,72.10386991500854,36.470588235294116,21.917808219178088,7.067606419720712,0.0,0.7529554123865562,0.08664713390445411,38.88888888888889,50.0,52.94716392828268,37.015513533614325,1
14,80.83947896957397,75.74212551116943,44.57142857142858,23.076923076923077,12.178064512230081,0.0,0.40752323137732094,0.9642407912274846,29.166666666666668,21.428571428571427,50.29289959636902,48.88544370940948,1
14,78.98595333099365,75.74212551116943,43.373493975903614,23.076923076923077,6.177789153910563,0.0,0.9514795827859025,0.9642407912274846,30.434782608695656,21.428571428571427,56.730797535568364,48.88544370940948,1
14,80.43889999389648,75.74212551116943,46.51162790697674,23.076923076923077,14.966922414260516,0.0,0.9598586494976785,0.9642407912274846,30.76923076923077,21.428571428571427,59.50136315613529,48.88544370940948,1
14,76.29074454307556,75.74212551116943,31.28491620111732,23.076923076923077,4.73663058889981,0.0,0.06080717808687186,0.9642407912274846,40.0,21.428571428571427,40.145591899993825,48.88544370940948,0
15,76.97020173072815,72.5140392780304,27.199999999999996,16.9811320754717,8.366777747735778,0.0,0.9999308469660488,0.9999432604826584,58.82352941176471,84.61538461538461,55.875902913582415,53.0858841349569,1
15,83.13564658164978,72.5140392780304,46.875,16.9811320754717,20.320024346721716,0.0,0.999962791824453,0.9999432604826584,45.0,84.61538461538461,63.36367183295248,53.0858841349569,1
15,79.68665361404419,72.5140392780304,33.57664233576643,16.9811320754717,9.022095144489162,0.0,0.9999061652107382,0.9999432604826584,71.42857142857143,84.61538461538461,59.779253241548666,53.0858841349569,1
15,74.01346564292908,72.5140392780304,19.46902654867257,16.9811320754717,0.0,0.0,0.999830875740215,0.9999432604826584,61.53846153846154,84.61538461538461,51.9232789021427,53.0858841349569,0
